t / s	DataSet / -	tstep / s	Line / -	Command / -	U / V	I / A	Ahstep / Ah	CycCount / -	State / -
47004.9574313333	8717	27420.477192	9	Discharge	4.04849603502353	-0.0850006020002804	-0.647425970651008	1	1
47009.9573213332	8718	27425.477082	9	Discharge	4.04829400418192	-0.0850001658311422	-0.647544023233161	1	1
47014.957274	8719	27430.4770346667	9	Discharge	4.04829400418192	-0.0849992934928658	-0.647662077294917	1	1
47019.9572030002	8720	27435.4769636667	9	Discharge	4.04829400418192	-0.0849992934928658	-0.647780130814292	1	1
47024.9570130001	8721	27440.4767736667	9	Discharge	4.04829400418192	-0.0850006020002804	-0.647898181512664	1	1
47029.9583483334	8722	27445.478109	9	Discharge	4.04829400418192	-0.0849992934928658	-0.648016268220325	1	1
47034.9587940001	8723	27450.4785546667	9	Discharge	4.04829400418192	-0.0849984211545894	-0.648134333914005	1	1
47039.9588219999	8724	27455.4785826667	9	Discharge	4.04829400418192	-0.0850001658311422	-0.648252389763774	1	1
47044.959322	8725	27460.4790826667	9	Discharge	4.04809197334031	-0.084999729662004	-0.648370456758115	1	1
47049.9585526667	8726	27465.4783133333	9	Discharge	4.04809197334031	-0.084999729662004	-0.648488493766618	1	1
47054.9594099999	8727	27470.4791706667	9	Discharge	4.04809197334031	-0.0849992934928658	-0.648606569193317	1	1
47059.9592716667	8728	27475.4790323333	9	Discharge	4.04809197334031	-0.0850006020002804	-0.648724621112758	1	1
47064.9594080002	8729	27480.4791686667	9	Discharge	4.0478899424987	-0.0850001658311422	-0.648842679532853	1	1
47069.9597083334	8730	27485.479469	9	Discharge	4.0478899424987	-0.0850001658311422	-0.648960741799371	1	1
47074.9593306668	8731	27490.4790913333	9	Discharge	4.0478899424987	-0.084999729662004	-0.649078788060172	1	1
47079.9595766668	8732	27495.4793373333	9	Discharge	4.0478899424987	-0.084999729662004	-0.64919684905503	1	1
47084.9599360001	8733	27500.4796966667	9	Discharge	4.04768791165709	-0.0849992934928658	-0.649314912715061	1	1
47089.9604626668	8734	27505.4802233333	9	Discharge	4.04768791165709	-0.0850001658311422	-0.649432980330614	1	1
47094.9609800002	8735	27510.4807406667	9	Discharge	4.04768791165709	-0.0849984211545894	-0.649551047742073	1	1
47099.9612383333	8736	27515.480999	9	Discharge	4.04768791165709	-0.0849984211545894	-0.649669109029599	1	1
47104.9606473332	8737	27520.480408	9	Discharge	4.04768791165709	-0.084999729662004	-0.649787150260174	1	1
47109.9611166667	8738	27525.4808773333	9	Discharge	4.04768791165709	-0.084999729662004	-0.649905216522109	1	1
47114.9604053334	8739	27530.480166	9	Discharge	4.04748588081548	-0.0849988573237276	-0.650023254926957	1	1
47119.9608136667	8740	27535.4805743333	9	Discharge	4.04748588081548	-0.084999729662004	-0.650141319763089	1	1
47124.961574	8741	27540.4813346666	9	Discharge	4.04748588081548	-0.0850001658311422	-0.650259392901854	1	1
47129.9620616665	8742	27545.4818223333	9	Discharge	4.04748588081548	-0.0850001658311422	-0.650377459605747	1	1
47134.962094	8743	27550.4818546667	9	Discharge	4.04728384997387	-0.0850001658311422	-0.650495515569217	1	1
47139.9622223332	8744	27555.481983	9	Discharge	4.04748588081548	-0.084999729662004	-0.650613573800863	1	1
47144.9618206668	8745	27560.4815813333	9	Discharge	4.04728384997387	-0.0849992934928658	-0.650731619497647	1	1
47149.9627143334	8746	27565.482475	9	Discharge	4.04728384997387	-0.0850001658311422	-0.650849695786045	1	1
47154.9631973332	8747	27570.482958	9	Discharge	4.04728384997387	-0.0850006020002804	-0.650967762389698	1	1
47159.9623716667	8748	27575.4821323333	9	Discharge	4.04728384997387	-0.0850014743385567	-0.651085798096195	1	1
47164.963113	8749	27580.4828736667	9	Discharge	4.04708181913226	-0.0850014743385567	-0.651203870787119	1	1
47169.9624953333	8750	27585.482256	9	Discharge	4.04708181913226	-0.0849992934928658	-0.651321911388447	1	1
47174.9633363333	8751	27590.483097	9	Discharge	4.04708181913226	-0.0850001658311422	-0.6514399864378	1	1
47179.9633896666	8752	27595.4831503333	9	Discharge	4.04687978829065	-0.084997548816313	-0.651558042881704	1	1
47184.9638293332	8753	27600.48359	9	Discharge	4.04687978829065	-0.0850006020002804	-0.651676108444959	1	1
47189.9635459999	8754	27605.4833066667	9	Discharge	4.04687978829065	-0.0850010381694185	-0.65179415694763	1	1
47194.9642203332	8755	27610.483981	9	Discharge	4.04687978829065	-0.0850001658311422	-0.651912228064994	1	1
47199.9645659999	8756	27615.4843266667	9	Discharge	4.04667775744904	-0.084999729662004	-0.652030291423093	1	1
47204.96463	8757	27620.4843906667	9	Discharge	4.04667775744904	-0.0849988573237276	-0.652148348137914	1	1
47209.9651056666	8758	27625.4848663333	9	Discharge	4.04667775744904	-0.084999729662004	-0.652266414584742	1	1
47214.9648046667	8759	27630.4845653333	9	Discharge	4.04667775744904	-0.0849988573237276	-0.652384462681679	1	1
47219.9650506666	8760	27635.4848113333	9	Discharge	4.04667775744904	-0.084999729662004	-0.652502523693735	1	1
47224.9647799999	8761	27640.4845406667	9	Discharge	4.04667775744904	-0.0849988573237276	-0.652620572507599	1	1
47229.965559	8762	27645.4853196667	9	Discharge	4.04667775744904	-0.084999729662004	-0.652738646098962	1	1
47234.9657603333	8763	27650.485521	9	Discharge	4.04647572660743	-0.0850006020002804	-0.652856706056496	1	1
47239.965324	8764	27655.4850846667	9	Discharge	4.04647572660743	-0.0850006020002804	-0.65297475095542	1	1
47244.9649963334	8765	27660.484757	9	Discharge	4.04627369576582	-0.0850006020002804	-0.653092798434012	1	1
47249.9660903332	8766	27665.485851	9	Discharge	4.04647572660743	-0.0849992934928658	-0.653210879467718	1	1
47254.9655476667	8767	27670.4853083333	9	Discharge	4.04627369576582	-0.084999729662004	-0.653328921849867	1	1
47259.9655663334	8768	27675.485327	9	Discharge	4.04627369576582	-0.084999729662004	-0.653446977485706	1	1
47264.9652033332	8769	27680.484964	9	Discharge	4.04627369576582	-0.0850010381694185	-0.65356502411128	1	1
47269.9662716668	8770	27685.4860323333	9	Discharge	4.04627369576582	-0.0850001658311422	-0.653683104535205	1	1
47274.9677793335	8771	27690.48754	9	Discharge	4.04627369576582	-0.0850001658311422	-0.653801195331822	1	1
47279.9657130001	8772	27695.4854736667	9	Discharge	4.04607166492421	-0.0850010381694185	-0.653919201735011	1	1
47284.9657189999	8773	27700.4854796667	9	Discharge	4.04607166492421	-0.0849992934928658	-0.654037257073706	1	1
47289.9660876666	8774	27705.4858483333	9	Discharge	4.04607166492421	-0.0849988573237276	-0.65415532097282	1	1
47294.966137	8775	27710.4858976667	9	Discharge	4.0458696340826	-0.0849988573237276	-0.654273377332775	1	1
47299.9678276666	8776	27715.4875883334	9	Discharge	4.0458696340826	-0.0850001658311422	-0.654391472455813	1	1
47304.9655856665	8777	27720.4853463333	9	Discharge	4.0458696340826	-0.0849992934928658	-0.654509474721836	1	1
47309.9660173332	8778	27725.485778	9	Discharge	4.0458696340826	-0.0850001658311422	-0.654627540129678	1	1
47314.9653873332	8779	27730.485148	9	Discharge	4.0458696340826	-0.0850028224977112	-0.654745580486391	1	1
47319.9652526666	8780	27735.4850133333	9	Discharge	4.0458696340826	-0.084999729662004	-0.654863632517447	1	1
47324.9657636665	8781	27740.4855243333	9	Discharge	4.04566760324099	-0.0849992934928658	-0.654981699782258	1	1
47329.9651073333	8782	27745.484868	9	Discharge	4.04566760324099	-0.0849992934928658	-0.655099739485837	1	1
47334.9656673335	8783	27750.485428	9	Discharge	4.04566760324099	-0.0850001658311422	-0.655217807914026	1	1
47339.9659563332	8784	27755.485717	9	Discharge	4.04566760324099	-0.0850010381694185	-0.655335869947465	1	1
47344.9653736668	8785	27760.4851343333	9	Discharge	4.04566760324099	-0.084999729662004	-0.655453911390595	1	1
47349.9651343334	8786	27765.484895	9	Discharge	4.04546557239938	-0.084999729662004	-0.655571960933579	1	1
47354.966487	8787	27770.4862476667	9	Discharge	4.04546557239938	-0.084999729662004	-0.655690048065161	1	1
47359.9659146666	8788	27775.4856753333	9	Discharge	4.04546557239938	-0.084997548816313	-0.655808089756278	1	1
47364.9663656668	8789	27780.4861263333	9	Discharge	4.04526354155777	-0.0849992934928658	-0.655926155610203	1	1
47369.9678156665	8790	27785.4875763333	9	Discharge	4.04526354155777	-0.0849992934928658	-0.656044245060996	1	1
47374.9659283334	8791	27790.485689	9	Discharge	4.04526354155777	-0.0849984211545894	-0.656162255707826	1	1
47379.9659966665	8792	27795.4857573334	9	Discharge	4.04526354155777	-0.0849992934928658	-0.656280312523795	1	1
47384.9653240001	8793	27800.4850846667	9	Discharge	4.04526354155777	-0.0849992934928658	-0.656398351845625	1	1
47389.9663233335	8794	27805.486084	9	Discharge	4.04506151071616	-0.0850010381694185	-0.656516430633778	1	1
47394.9667173334	8795	27810.486478	9	Discharge	4.04506151071616	-0.0849992934928658	-0.656634495144879	1	1
47399.9669179999	8796	27815.4866786667	9	Discharge	4.04506151071616	-0.084999729662004	-0.6567525550804	1	1
47404.9670673334	8797	27820.486828	9	Discharge	4.04506151071616	-0.0849992934928658	-0.656870613803128	1	1
47409.9674429999	8798	27825.4872036667	9	Discharge	4.04506151071616	-0.0849992934928658	-0.656988677866654	1	1
47414.9669493334	8799	27830.48671	9	Discharge	4.04506151071616	-0.084999729662004	-0.657106721405807	1	1
47419.966786	8800	27835.4865466667	9	Discharge	4.04506151071616	-0.084999729662004	-0.657224772744553	1	1
47424.9669040001	8801	27840.4866646667	9	Discharge	4.04485947987455	-0.0849992934928658	-0.657342830723565	1	1
47429.9669933334	8802	27845.486754	9	Discharge	4.04485947987455	-0.0849992934928658	-0.65746088802458	1	1
47434.9671553334	8803	27850.486916	9	Discharge	4.04485947987455	-0.0849984211545894	-0.657578947042711	1	1
47439.9668003332	8804	27855.486561	9	Discharge	4.04485947987455	-0.0849992934928658	-0.657696993850407	1	1
47444.9673146666	8805	27860.4870753333	9	Discharge	4.04485947987455	-0.0849988573237276	-0.657815061206829	1	1
47449.9687833335	8806	27865.488544	9	Discharge	4.04485947987455	-0.0849992934928658	-0.6579331511092	1	1
47454.9664250002	8807	27870.4861856667	9	Discharge	4.04465744903294	-0.0850006020002804	-0.658051150644588	1	1
47459.9674673334	8808	27875.487228	9	Discharge	4.04465744903294	-0.0849992934928658	-0.658169230478871	1	1
47464.9667896666	8809	27880.4865503333	9	Discharge	4.04465744903294	-0.0850006020002804	-0.658287269666423	1	1
47469.9677420002	8810	27885.4875026667	9	Discharge	4.04465744903294	-0.0850006020002804	-0.658405347386687	1	1
47474.9692056666	8811	27890.4889663333	9	Discharge	4.04445541819133	-0.084999729662004	-0.658523437183133	1	1
47479.9673606666	8812	27895.4871213333	9	Discharge	4.04445541819133	-0.0850001658311422	-0.658641448800861	1	1
47484.9676810001	8813	27900.4874416667	9	Discharge	4.04445541819133	-0.0850010381694185	-0.658759511576654	1	1
47489.9672623334	8814	27905.487023	9	Discharge	4.04425338734972	-0.0850001658311422	-0.658877556918166	1	1
47494.9668946666	8815	27910.4866553334	9	Discharge	4.04425338734972	-0.0850001658311422	-0.658995603445663	1	1
47499.966927	8816	27915.4866876667	9	Discharge	4.04425338734972	-0.0850001658311422	-0.659113659408152	1	1
47504.9681776667	8817	27920.4879383333	9	Discharge	4.04425338734972	-0.0850010381694185	-0.659231744139998	1	1
47509.9683006668	8818	27925.4880613333	9	Discharge	4.04425338734972	-0.084999729662004	-0.659349802243255	1	1
47514.9687466666	8819	27930.4885073333	9	Discharge	4.04425338734972	-0.0850006020002804	-0.659467867983316	1	1
47519.9690703332	8820	27935.488831	9	Discharge	4.04425338734972	-0.0850001658311422	-0.659585930833979	1	1
47524.9682949998	8821	27940.4880556667	9	Discharge	4.04405135650811	-0.0850010381694185	-0.659703967756716	1	1
47529.9694833332	8822	27945.489244	9	Discharge	4.04405135650811	-0.0849992934928658	-0.659822051027548	1	1
47534.9696406666	8823	27950.4894013333	9	Discharge	4.04405135650811	-0.0849988573237276	-0.659940109978142	1	1
47539.9697313334	8824	27955.489492	9	Discharge	4.04405135650811	-0.0849992934928658	-0.660058167328595	1	1
47544.9691780001	8825	27960.4889386667	9	Discharge	4.0438493256665	-0.0849992934928658	-0.66017620946936	1	1
47549.9693623334	8826	27965.489123	9	Discharge	4.0438493256665	-0.0849988573237276	-0.660294269019637	1	1
47554.9694939999	8827	27970.4892546667	9	Discharge	4.0438493256665	-0.084999729662004	-0.660412327342172	1	1
47559.970876	8828	27975.4906366667	9	Discharge	4.0438493256665	-0.084999729662004	-0.660530415178066	1	1
47564.9686786666	8829	27980.4884393334	9	Discharge	4.0438493256665	-0.0850001658311422	-0.66064841850705	1	1
47569.969359	8830	27985.4891196667	9	Discharge	4.04364729482489	-0.0850001658311422	-0.660766489765175	1	1
47574.9696849998	8831	27990.4894456667	9	Discharge	4.04364729482489	-0.0849992934928658	-0.660884552661148	1	1
47579.9690443334	8832	27995.488805	9	Discharge	4.04364729482489	-0.0849988573237276	-0.661002592740617	1	1
47584.9690176668	8833	28000.4887783333	9	Discharge	4.04344526398328	-0.0849992934928658	-0.66112064732302	1	1
47589.9690673332	8834	28005.488828	9	Discharge	4.04344526398328	-0.084999729662004	-0.661238703704914	1	1
47594.9697540001	8835	28010.4895146667	9	Discharge	4.04344526398328	-0.084999729662004	-0.66135677512046	1	1
47599.9694899999	8836	28015.4892506667	9	Discharge	4.04344526398328	-0.084999729662004	-0.661474824080056	1	1
47604.9702809999	8837	28020.4900416667	9	Discharge	4.04344526398328	-0.0849992934928658	-0.661592897950801	1	1
47609.9718166667	8838	28025.4915773333	9	Discharge	4.04324323314167	-0.085001910507695	-0.661710989430639	1	1
47614.972122	8839	28030.4918826667	9	Discharge	4.04324323314167	-0.084999729662004	-0.661829051833835	1	1
47619.9700809998	8840	28035.4898416667	9	Discharge	4.04324323314167	-0.0850006020002804	-0.661947058838875	1	1
47624.9702436666	8841	28040.4900043333	9	Discharge	4.04324323314167	-0.084999729662004	-0.662065117902107	1	1
47629.9708480001	8842	28045.4906086667	9	Discharge	4.04304120230006	-0.084999729662004	-0.662183187357448	1	1
47634.9721693333	8843	28050.49193	9	Discharge	4.04304120230006	-0.0849988573237276	-0.662301273754119	1	1
47639.9703096666	8844	28055.4900703333	9	Discharge	4.04304120230006	-0.0850001658311422	-0.662419285029603	1	1
47644.9701376666	8845	28060.4898983334	9	Discharge	4.04304120230006	-0.084999729662004	-0.662537336162668	1	1
47649.9711566668	8846	28065.4909173333	9	Discharge	4.04283917145845	-0.0850014743385567	-0.662655415404952	1	1
47654.9725843332	8847	28070.492345	9	Discharge	4.04283917145845	-0.084999729662004	-0.66277350429902	1	1
47659.9704623334	8848	28075.490223	9	Discharge	4.04283917145845	-0.0850006020002804	-0.6628915093917	1	1
47664.9712636668	8849	28080.4910243333	9	Discharge	4.04283917145845	-0.0849992934928658	-0.663009583508939	1	1
47669.9714110001	8850	28085.4911716667	9	Discharge	4.04283917145845	-0.0849992934928658	-0.663127642184051	1	1
47674.9728126666	8851	28090.4925733333	9	Discharge	4.04263714061684	-0.084999729662004	-0.663245730477563	1	1
47679.9709110001	8852	28095.4906716667	9	Discharge	4.04263714061684	-0.084999729662004	-0.663363740773428	1	1
47684.9707433334	8853	28100.490504	9	Discharge	4.04263714061684	-0.084999729662004	-0.663481792012818	1	1
47689.9706566667	8854	28105.4904173333	9	Discharge	4.04263714061684	-0.0849992934928658	-0.663599845167209	1	1
47694.9717423335	8855	28110.491503	9	Discharge	4.04263714061684	-0.0849992934928658	-0.663717926006578	1	1
47699.9713590001	8856	28115.4911196667	9	Discharge	4.04263714061684	-0.084999729662004	-0.663835972156085	1	1
47704.9711466668	8857	28120.4909073333	9	Discharge	4.04243510977523	-0.084999729662004	-0.663954022343014	1	1
47709.9710466667	8858	28125.4908073333	9	Discharge	4.04243510977523	-0.0850001658311422	-0.664072075189401	1	1
47714.9719136666	8859	28130.4916743333	9	Discharge	4.04243510977523	-0.0850001658311422	-0.664190150865277	1	1
47719.9721459999	8860	28135.4919066667	9	Discharge	4.04243510977523	-0.0850001658311422	-0.664308211544569	1	1
47724.9725786666	8861	28140.4923393333	9	Discharge	4.04223307893362	-0.0849984211545894	-0.664426276972111	1	1
47729.9720333333	8862	28145.491794	9	Discharge	4.04223307893362	-0.0850006020002804	-0.66454431928261	1	1
47734.9718906668	8863	28150.4916513333	9	Discharge	4.04223307893362	-0.0849992934928658	-0.664662371110288	1	1
47739.9723006668	8864	28155.4920613333	9	Discharge	4.04223307893362	-0.0849988573237276	-0.664780435989949	1	1
47744.9718410002	8865	28160.4916016667	9	Discharge	4.04223307893362	-0.0850001658311422	-0.664898480338376	1	1
47749.972311	8866	28165.4920716667	9	Discharge	4.04203104809201	-0.084999729662004	-0.665016546634474	1	1
47754.9725623333	8867	28170.492323	9	Discharge	4.04203104809201	-0.084999729662004	-0.665134607769723	1	1
47759.9718266665	8868	28175.4915873333	9	Discharge	4.04203104809201	-0.0850006020002804	-0.665252645590514	1	1
47764.9721136668	8869	28180.4918743333	9	Discharge	4.04203104809201	-0.084999729662004	-0.665370707569289	1	1
47769.9725653333	8870	28185.492326	9	Discharge	4.0418290172504	-0.0850006020002804	-0.665488773433781	1	1
47774.9740116668	8871	28190.4937723333	9	Discharge	4.0418290172504	-0.0850001658311422	-0.665606862778678	1	1
47779.9742426666	8872	28195.4940033333	9	Discharge	4.0418290172504	-0.084999729662004	-0.665724923419927	1	1
47784.97476	8873	28200.4945206667	9	Discharge	4.0418290172504	-0.0849992934928658	-0.665842990847164	1	1
47789.9729493332	8874	28205.49271	9	Discharge	4.0418290172504	-0.0849992934928658	-0.665961003302439	1	1
47794.9728286667	8875	28210.4925893333	9	Discharge	4.0418290172504	-0.0850001658311422	-0.666079055647358	1	1
47799.9737323333	8876	28215.493493	9	Discharge	4.0418290172504	-0.0850006020002804	-0.666197132169994	1	1
47804.9738083333	8877	28220.493569	9	Discharge	4.04162698640879	-0.0850001658311422	-0.666315189164806	1	1
47809.9730743333	8878	28225.492835	9	Discharge	4.04162698640879	-0.084999729662004	-0.666433227019602	1	1
47814.9741056668	8879	28230.4938663333	9	Discharge	4.04162698640879	-0.0849992934928658	-0.666551306563893	1	1
47819.9743796668	8880	28235.4941403333	9	Discharge	4.04162698640879	-0.0850001658311422	-0.666669368236567	1	1
47824.9748759999	8881	28240.4946366667	9	Discharge	4.04162698640879	-0.0849992934928658	-0.666787435157173	1	1
47829.9744789998	8882	28245.4942396667	9	Discharge	4.04142495556718	-0.0850001658311422	-0.666905480973748	1	1
47834.9753556668	8883	28250.4951163333	9	Discharge	4.04142495556718	-0.0849988573237276	-0.667023556858932	1	1
47839.9756029998	8884	28255.4953636667	9	Discharge	4.04142495556718	-0.0850001658311422	-0.667141617886145	1	1
47844.9770646668	8885	28260.4968253333	9	Discharge	4.04142495556718	-0.0849992934928658	-0.667259707588926	1	1
47849.975006	8886	28265.4947666667	9	Discharge	4.04142495556718	-0.0850001658311422	-0.667377714167198	1	1
47854.9752366668	8887	28270.4949973333	9	Discharge	4.04122292472557	-0.0850001658311422	-0.667495774835504	1	1
47859.9755736668	8888	28275.4953343333	9	Discharge	4.04122292472557	-0.0849988573237276	-0.667613837985513	1	1
47864.9752833334	8889	28280.495044	9	Discharge	4.04122292472557	-0.0850006020002804	-0.667731886341044	1	1
47869.9753646668	8890	28285.4951253333	9	Discharge	4.04122292472557	-0.0849992934928658	-0.667849943463128	1	1
47874.9753910001	8891	28290.4951516667	9	Discharge	4.04102089388396	-0.084999729662004	-0.667967999309561	1	1
47879.9751533332	8892	28295.494914	9	Discharge	4.04102089388396	-0.0849992934928658	-0.668086048904318	1	1
47884.975659	8893	28300.4954196667	9	Discharge	4.04102089388396	-0.0850006020002804	-0.668204116052185	1	1
47889.9752860001	8894	28305.4950466667	9	Discharge	4.04102089388396	-0.0850001658311422	-0.668322162446938	1	1
47894.9759880001	8895	28310.4957486667	9	Discharge	4.04102089388396	-0.0850001658311422	-0.668440234232359	1	1
47899.9752863332	8896	28315.495047	9	Discharge	4.04102089388396	-0.0850001658311422	-0.668558272869334	1	1
47904.9762880001	8897	28320.4960486667	9	Discharge	4.04102089388396	-0.084999729662004	-0.66867635171781	1	1
47909.975472	8898	28325.4952326667	9	Discharge	4.04081886304235	-0.0849988573237276	-0.668794387668636	1	1
47914.9759403334	8899	28330.495701	9	Discharge	4.04081886304235	-0.084999729662004	-0.668912453936346	1	1
47919.9757186667	8900	28335.4954793333	9	Discharge	4.04081886304235	-0.084999729662004	-0.669030503938361	1	1
47924.9757513335	8901	28340.495512	9	Discharge	4.04061683220074	-0.084999729662004	-0.669148559946793	1	1
47929.9767459998	8902	28345.4965066667	9	Discharge	4.04061683220074	-0.0850006020002804	-0.669266638674536	1	1
47934.9769986666	8903	28350.4967593333	9	Discharge	4.04061683220074	-0.0850010381694185	-0.669384699838463	1	1
47939.9773156668	8904	28355.4970763333	9	Discharge	4.04061683220074	-0.0850001658311422	-0.669502762524581	1	1
47944.9767203334	8905	28360.496481	9	Discharge	4.04061683220074	-0.0850006020002804	-0.669620803677769	1	1
47949.9766940002	8906	28365.4964546667	9	Discharge	4.04041480135913	-0.0850014743385567	-0.669738858251825	1	1
47954.9776579999	8907	28370.4974186667	9	Discharge	4.04041480135913	-0.0849992934928658	-0.669856936211775	1	1
47959.9772763334	8908	28375.497037	9	Discharge	4.04021277051752	-0.084999729662004	-0.669974982403637	1	1
47964.9770383334	8909	28380.496799	9	Discharge	4.04021277051752	-0.0850006020002804	-0.6700930319777	1	1
47969.9774333334	8910	28385.497194	9	Discharge	4.04021277051752	-0.0849988573237276	-0.670211096490444	1	1
47974.9777549999	8911	28390.4975156667	9	Discharge	4.04021277051752	-0.0850010381694185	-0.670329159278485	1	1
47979.9791643334	8912	28395.498925	9	Discharge	4.04021277051752	-0.0850001658311422	-0.670447247745825	1	1
47984.9792326668	8913	28400.4989933333	9	Discharge	4.04021277051752	-0.0849988573237276	-0.670565304565472	1	1
47989.9771556666	8914	28405.4969163333	9	Discharge	4.04021277051752	-0.0850001658311422	-0.670683310744898	1	1
47994.9771133332	8915	28410.496874	9	Discharge	4.04021277051752	-0.0850006020002804	-0.67080136495685	1	1
47999.9770343334	8916	28415.496795	9	Discharge	4.04001073967591	-0.0849988573237276	-0.670919418310531	1	1
48004.9769986668	8917	28420.4967593333	9	Discharge	4.04001073967591	-0.0849984211545894	-0.671037472694677	1	1
48009.9777996668	8918	28425.4975603333	9	Discharge	4.04001073967591	-0.0850001658311422	-0.671155546811526	1	1
48014.9774610001	8919	28430.4972216667	9	Discharge	4.0398087088343	-0.084999729662004	-0.671273594049645	1	1
48019.977378	8920	28435.4971386667	9	Discharge	4.04001073967591	-0.0849992934928658	-0.671391647296786	1	1
48024.9777399998	8921	28440.4975006667	9	Discharge	4.0398087088343	-0.084999729662004	-0.671509711058236	1	1
48029.9780513333	8922	28445.497812	9	Discharge	4.0398087088343	-0.084999729662004	-0.671627773605222	1	1
48034.9793733332	8923	28450.499134	9	Discharge	4.0398087088343	-0.0850001658311422	-0.671745860016179	1	1
48039.9807993332	8924	28455.50056	9	Discharge	4.03960667799269	-0.0849988573237276	-0.671863948879885	1	1
48044.9810360002	8925	28460.5007966667	9	Discharge	4.03960667799269	-0.0850006020002804	-0.6719820096762	1	1
48049.9773013332	8926	28465.497062	9	Discharge	4.03960667799269	-0.084999729662004	-0.672099976687445	1	1
48054.9783336667	8927	28470.4980943333	9	Discharge	4.03940464715108	-0.0850006020002804	-0.672218056272883	1	1
48059.9778246667	8928	28475.4975853333	9	Discharge	4.03960667799269	-0.0850006020002804	-0.672336099461502	1	1
48064.977963	8929	28480.4977236667	9	Discharge	4.03940464715108	-0.0849984211545894	-0.672454157931815	1	1
48069.9784793333	8930	28485.49824	9	Discharge	4.03940464715108	-0.0850006020002804	-0.672572225350548	1	1
48074.9784909998	8931	28490.4982516667	9	Discharge	4.03940464715108	-0.084999729662004	-0.672690280846099	1	1
48079.9781063334	8932	28495.497867	9	Discharge	4.03940464715108	-0.0849984211545894	-0.672808326968852	1	1
48084.9787460002	8933	28500.4985066667	9	Discharge	4.03940464715108	-0.0849984211545894	-0.67292639727726	1	1
48089.9782263334	8934	28505.497987	9	Discharge	4.03920261630947	-0.084999729662004	-0.673044440237194	1	1
48094.9786126667	8935	28510.4983733333	9	Discharge	4.03920261630947	-0.0850006020002804	-0.673162504589744	1	1
48099.9783006666	8936	28515.4980613333	9	Discharge	4.03920261630947	-0.0850001658311422	-0.67328055244286	1	1
48104.9781076667	8937	28520.4978683333	9	Discharge	4.03920261630947	-0.084999729662004	-0.67339860307879	1	1
48109.9781853335	8938	28525.497946	9	Discharge	4.03900058546786	-0.0850001658311422	-0.673516660113625	1	1
48114.9783259999	8939	28530.4980866667	9	Discharge	4.03900058546786	-0.0849988573237276	-0.673634718636223	1	1
48119.9779523333	8940	28535.497713	9	Discharge	4.03900058546786	-0.0850001658311422	-0.673752765014951	1	1
48124.9788073333	8941	28540.498568	9	Discharge	4.03900058546786	-0.0849984211545894	-0.673870840425694	1	1
48129.9800613332	8942	28545.499822	9	Discharge	4.03900058546786	-0.0850001658311422	-0.673988925259649	1	1
48134.977848	8943	28550.4976086667	9	Discharge	4.03879855462625	-0.084999729662004	-0.674106928220163	1	1
48139.9783660001	8944	28555.4981266667	9	Discharge	4.03879855462625	-0.084999729662004	-0.674224995678397	1	1
48144.9789249998	8945	28560.4986856667	9	Discharge	4.03879855462625	-0.0850010381694185	-0.674343064131246	1	1
48149.9783163335	8946	28565.498077	9	Discharge	4.03859652378464	-0.0850001658311422	-0.67446110501009	1	1
48154.9791666668	8947	28570.4989273333	9	Discharge	4.03859652378464	-0.0849984211545894	-0.674579180338543	1	1
48159.9784693332	8948	28575.49823	9	Discharge	4.03859652378464	-0.0849984211545894	-0.674697219048996	1	1
48164.9794626668	8949	28580.4992233333	9	Discharge	4.03859652378464	-0.0850010381694185	-0.674815297740311	1	1
48169.9806103332	8950	28585.500371	9	Discharge	4.03859652378464	-0.0849979849854512	-0.674933380093105	1	1
48174.9809673334	8951	28590.500728	9	Discharge	4.03859652378464	-0.084999729662004	-0.675051443764743	1	1
48179.9786073332	8952	28595.498368	9	Discharge	4.03859652378464	-0.084999729662004	-0.675169443261222	1	1
48184.9793186666	8953	28600.4990793333	9	Discharge	4.03859652378464	-0.0849992934928658	-0.675287515275161	1	1
48189.9806979998	8954	28605.5004586667	9	Discharge	4.03859652378464	-0.084999729662004	-0.675405603060153	1	1
48194.9812900001	8955	28610.5010506667	9	Discharge	4.03859652378464	-0.0850010381694185	-0.675523672252009	1	1
48199.9786043332	8956	28615.498365	9	Discharge	4.03839449294303	-0.0850010381694185	-0.675641664027055	1	1
48204.9796176666	8957	28620.4993783333	9	Discharge	4.03839449294303	-0.0849988573237276	-0.67575974314838	1	1
48209.9789156666	8958	28625.4986763333	9	Discharge	4.03839449294303	-0.0850006020002804	-0.675877781770904	1	1
48214.9801149998	8959	28630.4998756667	9	Discharge	4.03819246210142	-0.084999729662004	-0.675995865283095	1	1
48219.9797403335	8960	28635.499501	9	Discharge	4.03819246210142	-0.0849992934928658	-0.676113911629074	1	1
48224.979491	8961	28640.4992516667	9	Discharge	4.03819246210142	-0.084999729662004	-0.676231960937107	1	1
48229.9798513334	8962	28645.499612	9	Discharge	4.03819246210142	-0.0849992934928658	-0.676350024634006	1	1
48234.9797439998	8963	28650.4995046667	9	Discharge	4.03819246210142	-0.0850006020002804	-0.676468077292448	1	1
48239.980321	8964	28655.5000816667	9	Discharge	4.03799043125981	-0.0849988573237276	-0.676586146100072	1	1
48244.9797433332	8965	28660.499504	9	Discharge	4.03799043125981	-0.0850006020002804	-0.676704187642075	1	1
